"date","Data","Precipitacao","TempMaxima","TempMinima","Temp.Comp.Media","Umidade.Relativa.Media","year","month","day","n","Sem_Ano","Ano"
2016-05-01,2016-05-01,0,31.7,27.54,25.1,77.75,"2016","05","01",8,"16/18",2016
2016-05-02,2016-05-02,0,32.8,27.82,25.4,77.75,"2016","05","02",48,"16/18",2016
2016-05-03,2016-05-03,0.3,32.1,25.98,23.6,84.75,"2016","05","03",28,"16/18",2016
2016-05-04,2016-05-04,0.3,32.6,28,24.2,76,"2016","05","04",35,"16/18",2016
2016-05-05,2016-05-05,0,29.2,27.16,26,86.5,"2016","05","05",35,"16/18",2016
2016-05-06,2016-05-06,28,33.4,28.6,25.2,77.5,"2016","05","06",24,"16/19",2016
2016-05-07,2016-05-07,0,33.4,29.08,27.1,82.25,"2016","05","07",13,"16/19",2016
2016-05-08,2016-05-08,0,32.2,28.46,26.3,81.75,"2016","05","08",8,"16/19",2016
2016-05-09,2016-05-09,0,31.2,28.02,26,83.25,"2016","05","09",58,"16/19",2016
2016-05-10,2016-05-10,0,32,28.2,25.6,83.5,"2016","05","10",39,"16/19",2016
2016-05-11,2016-05-11,15.6,31.4,26.56,24.4,89.75,"2016","05","11",36,"16/19",2016
2016-05-12,2016-05-12,0.2,29.2,26.04,25.4,91.5,"2016","05","12",23,"16/19",2016
2016-05-13,2016-05-13,13,32.5,26.88,24.1,79.5,"2016","05","13",23,"16/20",2016
2016-05-14,2016-05-14,2.1,32.4,27.24,24.8,85.75,"2016","05","14",14,"16/20",2016
2016-05-15,2016-05-15,17.2,34,28.62,25.5,73.75,"2016","05","15",11,"16/20",2016
2016-05-17,2016-05-17,0,34.3,30.1,27,68.25,"2016","05","17",37,"16/20",2016
2016-05-18,2016-05-18,0,34.7,29.66,26.8,70.75,"2016","05","18",19,"16/20",2016
2016-05-19,2016-05-19,0.2,34.6,29.6,26.2,71.25,"2016","05","19",34,"16/20",2016
2016-05-20,2016-05-20,0,34.3,29.62,27.4,73.25,"2016","05","20",22,"16/21",2016
2016-05-21,2016-05-21,0,34.1,29.8,26.8,71.5,"2016","05","21",8,"16/21",2016
2016-05-22,2016-05-22,0,30.9,28.74,27.8,87.5,"2016","05","22",4,"16/21",2016
2016-05-23,2016-05-23,3.6,33.3,29.06,26.4,78,"2016","05","23",34,"16/21",2016
2016-05-24,2016-05-24,0.6,30.2,27.92,26.8,82.25,"2016","05","24",30,"16/21",2016
2016-05-25,2016-05-25,0.5,30.5,27.74,26,81.25,"2016","05","25",34,"16/21",2016
2016-05-26,2016-05-26,0,32.8,28.44,26,78.5,"2016","05","26",9,"16/21",2016
2016-05-27,2016-05-27,0,33.1,27.9,24.6,75,"2016","05","27",14,"16/22",2016
2016-05-28,2016-05-28,0.8,33.6,29.68,26.5,81,"2016","05","28",13,"16/22",2016
2016-05-29,2016-05-29,0,34.2,29.54,26.9,73.75,"2016","05","29",13,"16/22",2016
2016-05-30,2016-05-30,0,34,27.36,26,82,"2016","05","30",39,"16/22",2016
2016-05-31,2016-05-31,26,29.2,26.56,24.2,86.25,"2016","05","31",39,"16/22",2016
2016-06-01,2016-06-01,0,32.8,28.2,24.2,77.75,"2016","06","01",26,"16/22",2016
2016-06-02,2016-06-02,0,33,28.88,25.8,82.75,"2016","06","02",28,"16/22",2016
2016-06-03,2016-06-03,14.1,33,27.76,24.2,83.5,"2016","06","03",7,"16/23",2016
2016-06-04,2016-06-04,0,32.2,28.18,25.6,79.5,"2016","06","04",10,"16/23",2016
2016-06-05,2016-06-05,14.6,32,26.88,23.1,82,"2016","06","05",9,"16/23",2016
2016-06-06,2016-06-06,4,32.6,27.96,23.4,80,"2016","06","06",30,"16/23",2016
2016-06-07,2016-06-07,0,33.3,29.18,25.8,75.5,"2016","06","07",36,"16/23",2016
2016-06-08,2016-06-08,0,34.3,29.5,26,71,"2016","06","08",24,"16/23",2016
2016-06-09,2016-06-09,0,33.4,27.8,25.2,75,"2016","06","09",35,"16/23",2016
2016-06-10,2016-06-10,0,32.4,28.64,25.1,73.75,"2016","06","10",21,"16/24",2016
2016-06-11,2016-06-11,0,31.9,27.7,25.9,76.25,"2016","06","11",8,"16/24",2016
2016-06-12,2016-06-12,3,27.9,25.48,24.1,90.75,"2016","06","12",11,"16/24",2016
2016-06-13,2016-06-13,17.5,31.3,26.46,24,83.75,"2016","06","13",41,"16/24",2016
2016-06-14,2016-06-14,6,32.8,28,25,77,"2016","06","14",42,"16/24",2016
2016-06-15,2016-06-15,0,33.3,28.74,25.2,70,"2016","06","15",22,"16/24",2016
2016-06-16,2016-06-16,0,33.4,28.64,25,69,"2016","06","16",34,"16/24",2016
2016-06-17,2016-06-17,0,33.3,28.9,24.6,63.25,"2016","06","17",30,"16/25",2016
2016-06-18,2016-06-18,0,34,28.96,25.7,68.5,"2016","06","18",11,"16/25",2016
2016-06-19,2016-06-19,0,33,27.62,25.6,75,"2016","06","19",10,"16/25",2016
2016-06-20,2016-06-20,1.4,32.8,26.96,24.2,77.25,"2016","06","20",34,"16/25",2016
2016-06-21,2016-06-21,1,32.8,27.08,24.6,75.75,"2016","06","21",50,"16/25",2016
2016-06-22,2016-06-22,1.7,32.8,27.5,24.1,77.5,"2016","06","22",41,"16/25",2016
2016-06-23,2016-06-23,0,30.5,27.82,26.2,80.25,"2016","06","23",42,"16/25",2016
2016-06-24,2016-06-24,0,34.1,28.1,25.5,74,"2016","06","24",18,"16/26",2016
2016-06-25,2016-06-25,20.6,32.4,26.48,23.1,79.5,"2016","06","25",12,"16/26",2016
2016-06-26,2016-06-26,8.2,32.4,28.2,24.2,70,"2016","06","26",12,"16/26",2016
2016-06-27,2016-06-27,0,33.3,29.34,26,64,"2016","06","27",32,"16/26",2016
2016-06-28,2016-06-28,0,33.3,29.18,26.2,67,"2016","06","28",27,"16/26",2016
2016-06-29,2016-06-29,0,33.8,29.76,26.2,62.75,"2016","06","29",31,"16/26",2016
2016-06-30,2016-06-30,0,33.3,29.1,25.8,65.75,"2016","06","30",18,"16/26",2016
2016-07-01,2016-07-01,0,33.7,29.86,26.5,66.25,"2016","07","01",28,"16/27",2016
2016-07-02,2016-07-02,0,33.4,29.02,26.9,70.75,"2016","07","02",15,"16/27",2016
2016-07-03,2016-07-03,0,33.4,28.72,25.5,68.5,"2016","07","03",9,"16/27",2016
2016-07-05,2016-07-05,12,32.3,26.94,23.6,73.75,"2016","07","05",45,"16/27",2016
2016-07-06,2016-07-06,8.4,31.1,27.02,24,81.5,"2016","07","06",21,"16/27",2016
2016-07-07,2016-07-07,21.6,33.3,28.18,24.6,72.5,"2016","07","07",60,"16/27",2016
2016-07-08,2016-07-08,0,33.6,28.8,24.4,67.5,"2016","07","08",47,"16/28",2016
2016-07-09,2016-07-09,0,33.2,28.68,24.6,69.75,"2016","07","09",7,"16/28",2016
2016-07-10,2016-07-10,3.3,34,29.52,26,66.5,"2016","07","10",8,"16/28",2016
2016-07-11,2016-07-11,0.3,33.3,28.78,25.4,70.5,"2016","07","11",66,"16/28",2016
2016-07-12,2016-07-12,0,30.7,28.02,26.4,77.75,"2016","07","12",38,"16/28",2016
2016-07-13,2016-07-13,0.2,33.8,29.36,25.4,66.75,"2016","07","13",41,"16/28",2016
2016-07-14,2016-07-14,0,34.2,28.94,26.8,62.75,"2016","07","14",50,"16/28",2016
2016-07-15,2016-07-15,0,34.2,28.72,23.8,65.5,"2016","07","15",26,"16/29",2016
2016-07-16,2016-07-16,0,34.8,30.16,26,69.75,"2016","07","16",7,"16/29",2016
2016-07-17,2016-07-17,0,35.3,30.14,26.2,59.25,"2016","07","17",6,"16/29",2016
2016-07-18,2016-07-18,0,33.8,28.44,25.4,69.75,"2016","07","18",48,"16/29",2016
2016-07-19,2016-07-19,0,33.4,28.3,24.4,68.5,"2016","07","19",39,"16/29",2016
2016-07-20,2016-07-20,23.2,31.3,27.5,23.4,75.25,"2016","07","20",36,"16/29",2016
2016-07-21,2016-07-21,0.6,32.2,27.16,24.2,79,"2016","07","21",42,"16/29",2016
2016-07-22,2016-07-22,8.4,32.3,27.02,23.6,76.75,"2016","07","22",16,"16/30",2016
2016-07-23,2016-07-23,8.4,30.3,26.46,23.8,78.5,"2016","07","23",10,"16/30",2016
2016-07-24,2016-07-24,16.8,33.3,28.02,23.6,73,"2016","07","24",12,"16/30",2016
2016-07-25,2016-07-25,0,33.4,28.64,24.4,68.75,"2016","07","25",49,"16/30",2016
2016-07-26,2016-07-26,0,34.7,29.9,25.4,60.75,"2016","07","26",37,"16/30",2016
2016-07-27,2016-07-27,0,35.2,30.16,26,63.75,"2016","07","27",26,"16/30",2016
2016-07-28,2016-07-28,0,35.3,30.18,25.4,55,"2016","07","28",31,"16/30",2016
2016-07-29,2016-07-29,0,35,29.28,26,60.5,"2016","07","29",25,"16/31",2016
2016-07-30,2016-07-30,0,34.8,30.44,25.6,57.25,"2016","07","30",11,"16/31",2016
2016-07-31,2016-07-31,0,33.4,28.96,26.9,68.5,"2016","07","31",8,"16/31",2016
2016-08-01,2016-08-01,26.5,34.2,29,24,65.5,"2016","08","01",44,"16/31",2016
2016-08-02,2016-08-02,0,34.8,30.12,25.8,64.25,"2016","08","02",48,"16/31",2016
2016-08-03,2016-08-03,0,35.3,30.58,25.6,54.5,"2016","08","03",43,"16/31",2016
2016-08-04,2016-08-04,0,34.3,28.94,26.4,65.75,"2016","08","04",20,"16/31",2016
2016-08-05,2016-08-05,14,34.1,26.16,22.7,75.75,"2016","08","05",33,"16/32",2016
2016-08-06,2016-08-06,1,34.1,28.84,23.3,67.5,"2016","08","06",13,"16/32",2016
2016-08-07,2016-08-07,0,34.9,30.76,25.9,59.75,"2016","08","07",17,"16/32",2016
2016-08-08,2016-08-08,0,35.3,30.5,26.6,58.75,"2016","08","08",67,"16/32",2016
2016-08-09,2016-08-09,0,34.9,30.42,27,59.75,"2016","08","09",23,"16/32",2016
2016-08-10,2016-08-10,0,35.2,30.6,27,50.25,"2016","08","10",65,"16/32",2016
2016-08-11,2016-08-11,0,36,30.44,25.4,55,"2016","08","11",59,"16/32",2016
2016-08-12,2016-08-12,0,34.1,28.22,25.1,75.75,"2016","08","12",33,"16/33",2016
2016-08-13,2016-08-13,0.4,34.8,28.28,25.3,72,"2016","08","13",12,"16/33",2016
2016-08-14,2016-08-14,0,34.7,29.68,25.1,68,"2016","08","14",13,"16/33",2016
2016-08-15,2016-08-15,0,35,30.56,26.8,63.5,"2016","08","15",66,"16/33",2016
2016-08-16,2016-08-16,0,35.3,30.86,27.4,62.75,"2016","08","16",28,"16/33",2016
2016-08-17,2016-08-17,0,36.2,31.56,27,58.25,"2016","08","17",14,"16/33",2016
2016-08-18,2016-08-18,0,36,31.56,26.6,51.25,"2016","08","18",44,"16/33",2016
2016-08-19,2016-08-19,0,36.8,31.58,27.6,59.25,"2016","08","19",30,"16/34",2016
2016-08-20,2016-08-20,0,33.1,29.22,27.9,78,"2016","08","20",16,"16/34",2016
2016-08-21,2016-08-21,0,34.9,30.38,26.7,61.5,"2016","08","21",8,"16/34",2016
2016-08-22,2016-08-22,0,33.1,28.76,25.5,68.25,"2016","08","22",59,"16/34",2016
2016-08-23,2016-08-23,0,31.8,27.96,25.4,68.25,"2016","08","23",39,"16/34",2016
2016-08-24,2016-08-24,0,32.8,26.32,24.8,78.25,"2016","08","24",30,"16/34",2016
2016-08-25,2016-08-25,3.5,33.6,28.2,22.6,67.75,"2016","08","25",24,"16/34",2016
2016-08-26,2016-08-26,0,34.8,29.84,25.8,72.25,"2016","08","26",30,"16/35",2016
2016-08-27,2016-08-27,0,31.7,27.46,25.9,80.5,"2016","08","27",18,"16/35",2016
2016-08-28,2016-08-28,0,33.2,27.66,24.2,73.25,"2016","08","28",10,"16/35",2016
2016-08-29,2016-08-29,0,33.8,28.24,26,75.75,"2016","08","29",54,"16/35",2016
2016-08-30,2016-08-30,1.2,35.3,29.74,24.8,65,"2016","08","30",45,"16/35",2016
2016-08-31,2016-08-31,3.2,33.8,29.24,25.4,71.25,"2016","08","31",34,"16/35",2016
2016-09-01,2016-09-01,0,34.8,28.96,26.4,71.5,"2016","09","01",39,"16/35",2016
2016-09-02,2016-09-02,0,32.8,27.92,25.8,72.25,"2016","09","02",44,"16/36",2016
2016-09-03,2016-09-03,3.1,32.4,27.08,24.5,81.5,"2016","09","03",18,"16/36",2016
2016-09-04,2016-09-04,0.4,34.2,27.82,24.7,71.25,"2016","09","04",16,"16/36",2016
2016-09-05,2016-09-05,0,33.8,28.68,25.2,75.5,"2016","09","05",28,"16/36",2016
2016-09-06,2016-09-06,1.1,28.9,26.58,25.6,85.75,"2016","09","06",42,"16/36",2016
2016-09-07,2016-09-07,1.7,32.9,28.18,25.2,73.5,"2016","09","07",40,"16/36",2016
2016-09-08,2016-09-08,0,35.3,29.94,25,65.5,"2016","09","08",86,"16/36",2016
2016-09-09,2016-09-09,0,32.4,27.64,26.6,76.5,"2016","09","09",49,"16/37",2016
2016-09-10,2016-09-10,35.2,33.9,28.7,24.1,70.5,"2016","09","10",16,"16/37",2016
2016-09-11,2016-09-11,0,32.8,28.46,26.1,70,"2016","09","11",15,"16/37",2016
2016-09-12,2016-09-12,0,34.8,28.52,25,74.75,"2016","09","12",63,"16/37",2016
2016-09-13,2016-09-13,1.6,34.4,30.18,25.6,66.5,"2016","09","13",42,"16/37",2016
2016-09-14,2016-09-14,0,36.2,31.64,27.4,55.75,"2016","09","14",47,"16/37",2016
2016-09-15,2016-09-15,0,34.4,28.9,27.1,81,"2016","09","15",44,"16/37",2016
2016-09-16,2016-09-16,9.8,32.3,25.98,24.6,85.75,"2016","09","16",26,"16/38",2016
2016-09-17,2016-09-17,1.6,33.4,27.1,23.6,75.5,"2016","09","17",15,"16/38",2016
2016-09-18,2016-09-18,11.8,31.9,28.42,25.2,76.75,"2016","09","18",8,"16/38",2016
2016-09-19,2016-09-19,0,34.6,29.04,26.2,70,"2016","09","19",61,"16/38",2016
2016-09-20,2016-09-20,0,32.1,27.72,26.3,77.5,"2016","09","20",52,"16/38",2016
2016-09-21,2016-09-21,0.2,34.1,28.58,25,67.25,"2016","09","21",52,"16/38",2016
2016-09-22,2016-09-22,0,34,28.46,26.1,76,"2016","09","22",50,"16/38",2016
2016-09-23,2016-09-23,2.7,32.6,27.72,24.4,79.25,"2016","09","23",47,"16/39",2016
2016-09-24,2016-09-24,0.2,34,29.1,24.5,66.5,"2016","09","24",29,"16/39",2016
2016-09-25,2016-09-25,0,34,29.86,26.9,68,"2016","09","25",22,"16/39",2016
2016-09-26,2016-09-26,0,34.4,28.92,26.2,70.75,"2016","09","26",47,"16/39",2016
2016-09-27,2016-09-27,1,34,28.74,25.7,75.25,"2016","09","27",49,"16/39",2016
2016-09-28,2016-09-28,0,35.4,30.28,27.2,69.5,"2016","09","28",51,"16/39",2016
2016-09-29,2016-09-29,0,32.3,27.7,26.5,90.75,"2016","09","29",41,"16/39",2016
2016-09-30,2016-09-30,41.6,31.8,27.92,24.2,81.75,"2016","09","30",35,"16/40",2016
2016-10-01,2016-10-01,4,32.5,28.38,24.8,74.5,"2016","10","01",14,"16/40",2016
2016-10-02,2016-10-02,0,34.4,30.02,26.2,62.75,"2016","10","02",16,"16/40",2016
2016-10-03,2016-10-03,0,35.8,30.92,26.4,59.75,"2016","10","03",77,"16/40",2016
2016-10-04,2016-10-04,2,35.6,29.4,25.4,69.5,"2016","10","04",29,"16/40",2016
2016-10-05,2016-10-05,0,35.8,31.32,27,62.5,"2016","10","05",51,"16/40",2016
2016-10-06,2016-10-06,0,33.8,29.04,28.4,78.25,"2016","10","06",62,"16/40",2016
2016-10-07,2016-10-07,70.5,35.3,29.82,24.2,67.5,"2016","10","07",32,"16/41",2016
2016-10-08,2016-10-08,0,36.2,29.44,27.6,73.75,"2016","10","08",12,"16/41",2016
2016-10-09,2016-10-09,0,33.9,28.3,25.7,80.75,"2016","10","09",14,"16/41",2016
2016-10-10,2016-10-10,0,34.6,30.24,26.6,62.25,"2016","10","10",69,"16/41",2016
2016-10-11,2016-10-11,0,35.3,30.74,27.2,60.75,"2016","10","11",45,"16/41",2016
2016-10-12,2016-10-12,0,35,28.56,27.6,83.5,"2016","10","12",12,"16/41",2016
2016-10-13,2016-10-13,21.7,33.4,28.64,25.2,79.5,"2016","10","13",39,"16/41",2016
2016-10-14,2016-10-14,0,36,30.88,26.2,63.75,"2016","10","14",44,"16/42",2016
2016-10-15,2016-10-15,0,36,31.4,26.2,58.5,"2016","10","15",23,"16/42",2016
2016-10-16,2016-10-16,0,36.4,31.84,27.1,53.75,"2016","10","16",15,"16/42",2016
2016-10-17,2016-10-17,0,36.6,31.12,27.2,58.25,"2016","10","17",52,"16/42",2016
2016-10-18,2016-10-18,0,35.4,31.48,27.8,61.25,"2016","10","18",45,"16/42",2016
2016-10-19,2016-10-19,0,36,31.48,27.8,59,"2016","10","19",30,"16/42",2016
2016-10-20,2016-10-20,0,36.8,32.06,28.3,57,"2016","10","20",31,"16/42",2016
2016-10-21,2016-10-21,0,36.6,31.6,28.6,64.75,"2016","10","21",27,"16/43",2016
2016-10-22,2016-10-22,0,33.8,28.08,27.1,74.25,"2016","10","22",7,"16/43",2016
2016-10-23,2016-10-23,13,33.4,27.08,24.9,81,"2016","10","23",8,"16/43",2016
2016-10-24,2016-10-24,0,33.3,27.82,25.6,74.5,"2016","10","24",7,"16/43",2016
2016-10-25,2016-10-25,0,33.4,28.68,25.5,71.5,"2016","10","25",43,"16/43",2016
2016-10-26,2016-10-26,0,35.9,29.82,27.6,72,"2016","10","26",25,"16/43",2016
2016-10-27,2016-10-27,5.5,34.4,28.24,27.3,81.5,"2016","10","27",32,"16/43",2016
2016-10-28,2016-10-28,2.6,31.6,28.6,24.4,75.5,"2016","10","28",30,"16/44",2016
2016-10-29,2016-10-29,0.1,31.9,27.3,25.1,86.5,"2016","10","29",13,"16/44",2016
2016-10-30,2016-10-30,4.9,29.8,26.9,25.4,84.75,"2016","10","30",2,"16/44",2016
2016-10-31,2016-10-31,27.9,30.7,26.26,23.2,88,"2016","10","31",36,"16/44",2016
2016-11-01,2016-11-01,1,33.8,28.24,24.4,70.5,"2016","11","01",35,"16/44",2016
2016-11-02,2016-11-02,0,35.4,30.56,24.2,62,"2016","11","02",5,"16/44",2016
2016-11-03,2016-11-03,0,34.7,29.94,28,69,"2016","11","03",25,"16/44",2016
2016-11-04,2016-11-04,0,33.9,28.74,25.2,68.25,"2016","11","04",14,"16/45",2016
2016-11-05,2016-11-05,0,31.4,27.56,25.1,80.75,"2016","11","05",8,"16/45",2016
2016-11-06,2016-11-06,0,29.9,26.68,26.1,88.25,"2016","11","06",7,"16/45",2016
2016-11-07,2016-11-07,3.8,33.3,28.22,24.6,73.75,"2016","11","07",70,"16/45",2016
2016-11-08,2016-11-08,0.8,32.3,27.78,26,82.25,"2016","11","08",35,"16/45",2016
2016-11-09,2016-11-09,35.2,33.3,28.66,24.6,74.75,"2016","11","09",20,"16/45",2016
2016-11-10,2016-11-10,0,34,29.96,24.4,67,"2016","11","10",23,"16/45",2016
2016-11-11,2016-11-11,0,35,30.76,27,64.25,"2016","11","11",14,"16/46",2016
2016-11-12,2016-11-12,0,36.1,31.44,27.3,61.25,"2016","11","12",10,"16/46",2016
2016-11-13,2016-11-13,0,36.4,30.04,26.7,69,"2016","11","13",6,"16/46",2016
2016-11-14,2016-11-14,0,34.6,29.92,26,65.75,"2016","11","14",21,"16/46",2016
2016-11-15,2016-11-15,0,36.3,31.18,28,62.5,"2016","11","15",11,"16/46",2016
2016-11-16,2016-11-16,0,35.8,30.92,27.8,67.25,"2016","11","16",39,"16/46",2016
2016-11-17,2016-11-17,0,31.1,26.94,27.8,87.5,"2016","11","17",32,"16/46",2016
2016-11-18,2016-11-18,22,32.6,27.4,22.8,71.5,"2016","11","18",45,"16/47",2016
2016-11-19,2016-11-19,0,34.7,29.66,24.9,68.25,"2016","11","19",8,"16/47",2016
2016-11-20,2016-11-20,0,34.4,29.06,27.4,79.25,"2016","11","20",11,"16/47",2016
2016-11-21,2016-11-21,117.8,31,27.28,24.4,82.5,"2016","11","21",19,"16/47",2016
2016-11-22,2016-11-22,6,33,27.6,24.4,81.75,"2016","11","22",37,"16/47",2016
2016-11-23,2016-11-23,0,34.6,29.4,24.2,70,"2016","11","23",32,"16/47",2016
2016-11-24,2016-11-24,0,31.4,27.3,26.1,87.5,"2016","11","24",41,"16/47",2016
2016-11-25,2016-11-25,7.1,33.8,28.72,25,71.25,"2016","11","25",30,"16/48",2016
2016-11-26,2016-11-26,0,35.4,30.48,26.4,63.25,"2016","11","26",12,"16/48",2016
2016-11-27,2016-11-27,0,33.5,29.8,28.1,73.25,"2016","11","27",8,"16/48",2016
2016-11-28,2016-11-28,0,34.3,29.98,27.2,69.75,"2016","11","28",40,"16/48",2016
2016-11-29,2016-11-29,0,35.3,30.86,26.6,59.5,"2016","11","29",41,"16/48",2016
2016-11-30,2016-11-30,0,35.3,30.58,26.4,64.25,"2016","11","30",34,"16/48",2016
2016-12-01,2016-12-01,0,31.8,28.32,27.6,81.25,"2016","12","01",23,"16/48",2016
2016-12-02,2016-12-02,7,35.3,29.94,26.4,70.75,"2016","12","02",39,"16/49",2016
2016-12-03,2016-12-03,0,32,27.36,27.1,85,"2016","12","03",11,"16/49",2016
2016-12-04,2016-12-04,12.5,32.4,27.2,24.7,83.25,"2016","12","04",8,"16/49",2016
2016-12-05,2016-12-05,24.6,30.7,27.02,23.2,84.25,"2016","12","05",45,"16/49",2016
2016-12-06,2016-12-06,0,33,28.6,25.4,80.75,"2016","12","06",49,"16/49",2016
2016-12-07,2016-12-07,5.9,34.7,29.54,26.2,70.5,"2016","12","07",39,"16/49",2016
2016-12-08,2016-12-08,0,32,28.56,26.4,79,"2016","12","08",5,"16/49",2016
2016-12-09,2016-12-09,16.5,33.4,28.04,25.9,77.25,"2016","12","09",20,"16/50",2016
2016-12-10,2016-12-10,0.3,32.5,27.62,25.8,84,"2016","12","10",18,"16/50",2016
2016-12-11,2016-12-11,12.9,27.4,26.04,26,90.75,"2016","12","11",5,"16/50",2016
2016-12-12,2016-12-12,9,28.1,25.5,24.4,86,"2016","12","12",36,"16/50",2016
2016-12-13,2016-12-13,25,32.6,26.96,22.4,82.25,"2016","12","13",25,"16/50",2016
2016-12-14,2016-12-14,0.6,32.8,27.26,24.1,84.25,"2016","12","14",23,"16/50",2016
2016-12-15,2016-12-15,39.1,31.9,26.86,25,90.5,"2016","12","15",32,"16/50",2016
2016-12-16,2016-12-16,6.1,29.3,25.7,25.4,94.75,"2016","12","16",18,"16/51",2016
2016-12-17,2016-12-17,24.2,30.5,26.64,23.9,84.75,"2016","12","17",11,"16/51",2016
2016-12-18,2016-12-18,1.6,29.6,25.62,24.5,85,"2016","12","18",10,"16/51",2016
2016-12-19,2016-12-19,14.2,32,26.88,23,78.25,"2016","12","19",55,"16/51",2016
2016-12-20,2016-12-20,0,31.2,27.02,23.6,81.25,"2016","12","20",28,"16/51",2016
2016-12-21,2016-12-21,96.2,32.3,27.62,24,77.75,"2016","12","21",25,"16/51",2016
2016-12-22,2016-12-22,15.8,28.8,25.04,23.8,92,"2016","12","22",15,"16/51",2016
2016-12-23,2016-12-23,3.5,31.2,25.22,23.7,88.75,"2016","12","23",22,"16/52",2016
2016-12-24,2016-12-24,23.1,34.4,28.34,23.3,76,"2016","12","24",9,"16/52",2016
2016-12-25,2016-12-25,0,31,27.68,25.9,89.25,"2016","12","25",4,"16/52",2016
2016-12-26,2016-12-26,16.4,31,27.34,24.2,83.5,"2016","12","26",58,"16/52",2016
2016-12-27,2016-12-27,12.2,27.5,25.1,24.2,91,"2016","12","27",18,"16/52",2016
2016-12-28,2016-12-28,116.6,31,27.08,23,84.75,"2016","12","28",34,"16/52",2016
2016-12-29,2016-12-29,0.1,32.8,28.04,26,78.25,"2016","12","29",27,"16/52",2016
2016-12-30,2016-12-30,0,32.8,27.28,25.8,89.25,"2016","12","30",28,"16/53",2016
2016-12-31,2016-12-31,35.4,27.2,24.72,23.3,92.5,"2016","12","31",10,"16/53",2016
2017-01-01,2017-01-01,3.9,30.1,25.86,23.1,82.5,"2017","01","01",8,"17/01",2017
2017-01-02,2017-01-02,0.2,32.8,26.6,23.6,80,"2017","01","02",55,"17/01",2017
2017-01-03,2017-01-03,8.6,31.7,26.86,23.2,78.25,"2017","01","03",46,"17/01",2017
2017-01-04,2017-01-04,0.2,30.6,26.64,24,83.5,"2017","01","04",46,"17/01",2017
2017-01-05,2017-01-05,5.4,31.7,27.46,23.8,77.75,"2017","01","05",45,"17/01",2017
2017-01-06,2017-01-06,13.5,34.1,29.14,25.3,68.25,"2017","01","06",30,"17/01",2017
2017-01-07,2017-01-07,0,33.3,28.68,26.5,78.5,"2017","01","07",16,"17/01",2017
2017-01-08,2017-01-08,7.7,32.5,26.54,24.6,86,"2017","01","08",14,"17/02",2017
2017-01-09,2017-01-09,19.9,33.3,28.22,24.2,73.5,"2017","01","09",53,"17/02",2017
2017-01-10,2017-01-10,0,33.7,27.82,25,77,"2017","01","10",34,"17/02",2017
2017-01-11,2017-01-11,0.1,31.6,26.42,24.2,87,"2017","01","11",28,"17/02",2017
2017-01-12,2017-01-12,31.1,31.8,26.48,24.2,84.5,"2017","01","12",43,"17/02",2017
2017-01-13,2017-01-13,1.4,26.9,24.32,22.7,96,"2017","01","13",31,"17/02",2017
2017-01-14,2017-01-14,67.5,31.5,26.28,22.7,86.25,"2017","01","14",16,"17/02",2017
2017-01-15,2017-01-15,4.1,33.4,28.14,24.5,74.5,"2017","01","15",3,"17/03",2017
2017-01-16,2017-01-16,0,32.2,27.68,25.4,82,"2017","01","16",62,"17/03",2017
2017-01-17,2017-01-17,0.4,28.2,24.1,22.1,95,"2017","01","17",39,"17/03",2017
2017-01-18,2017-01-18,47.5,29.4,25.14,21.1,85.75,"2017","01","18",38,"17/03",2017
2017-01-19,2017-01-19,0,32.7,27.46,23.2,81,"2017","01","19",58,"17/03",2017
2017-01-20,2017-01-20,10.1,33,26.64,24.8,83.5,"2017","01","20",46,"17/03",2017
2017-01-21,2017-01-21,0,31.4,27.52,25,81.75,"2017","01","21",12,"17/03",2017
2017-01-22,2017-01-22,5.6,29.1,24.42,22.5,92.75,"2017","01","22",6,"17/04",2017
2017-01-23,2017-01-23,99.4,33.6,26.82,22.1,79.25,"2017","01","23",49,"17/04",2017
2017-01-24,2017-01-24,0,33.5,28.62,24.4,70.75,"2017","01","24",35,"17/04",2017
2017-01-25,2017-01-25,0,33.7,28.88,25.5,69,"2017","01","25",33,"17/04",2017
2017-01-26,2017-01-26,0,34.6,28.16,25.6,76.75,"2017","01","26",34,"17/04",2017
2017-01-27,2017-01-27,0,31.6,26.48,25.2,84,"2017","01","27",21,"17/04",2017
2017-01-28,2017-01-28,1.6,31.6,26.84,24.2,78.75,"2017","01","28",13,"17/04",2017
2017-01-29,2017-01-29,0.2,31.8,25.9,24,94.25,"2017","01","29",7,"17/05",2017
2017-01-30,2017-01-30,26.5,33,27.12,23.6,81.5,"2017","01","30",42,"17/05",2017
2017-01-31,2017-01-31,47.2,29.2,25.68,23.4,90.75,"2017","01","31",27,"17/05",2017
2017-02-01,2017-02-01,47,31,25.92,23,85.25,"2017","02","01",25,"17/05",2017
2017-02-03,2017-02-03,5,26.7,25.62,25.4,92.5,"2017","02","03",26,"17/05",2017
2017-02-04,2017-02-04,46.4,32.6,26.84,23.2,85,"2017","02","04",13,"17/05",2017
2017-02-05,2017-02-05,1.5,27.8,25.92,23.8,88.75,"2017","02","05",5,"17/06",2017
2017-02-06,2017-02-06,6,32.2,26.76,24.4,83.25,"2017","02","06",48,"17/06",2017
2017-02-07,2017-02-07,0,31.8,26.4,24.4,84,"2017","02","07",28,"17/06",2017
